arrival_update_on,company_id,location_id,working_period_id,sr_no,etd_departure,atd_departure,eta_destination,ata_destination,flight_date,eta_departure,departure_updated_on,shipment_id,mode,vessel_type,departure_source,arrival_source,remarks,carrier,carrier_vessel,company,job_no,location_name,location_code,voyage_no,departure_port_code,destination_port_code,departure_port_name,destination_port_name,transit_time_planned_days,no_of_transshipments,shipment_weight_kg,cargo_type,carrier_reliability_score,weather_severity_score,holiday_flag,shipment_delay_days,check_delay
2025-09-19 16:33:12,129,1716,20,765,2025-09-01 00:33:12,2025-09-01 00:33:12,2025-09-14 00:33:12,2025-09-18 00:33:12,2025-09-01 16:33:12,2025-08-31 18:33:12,2025-09-02 20:33:12,568447,Sea,Tanker,System,System,Customs Hold,MSC,CMA CGM Benjamin Franklin,Oceanic Pvt Ltd,JOB200764,Singapore,HAM,VOY836E,LCH,DXB,Laem Chabang,Jebel Ali,13,0,2514,Reefer,0.9,2,0,4,4
2024-04-21 10:30:43,149,1621,16,766,2024-04-10 08:30:43,2024-04-12 08:30:43,2024-04-19 08:30:43,2024-04-21 08:30:43,2024-04-10 07:30:43,2024-04-09 23:30:43,2024-04-13 16:30:43,566278,Sea,Container Ship,System,Manual,On Schedule,MSC,ONE Apus,LogiCorp,JOB200765,Mumbai,SIN,VOY189E,SIN,TSN,Singapore Port,Tianjin,9,0,100,Dry Container,0.92,1,1,2,2
2024-04-22 23:58:19,196,1268,5,767,2024-03-18 11:58:19,2024-03-20 11:58:19,2024-04-09 11:58:19,2024-04-22 11:58:19,2024-03-19 03:58:19,2024-03-18 03:58:19,2024-03-21 07:58:19,527501,Sea,Container Ship,System,System,Weather Delay,MSC,Maersk Alabama,GlobalFreight,JOB200766,Los Angeles,BOM,VOY327S,TKD,SHA,Tughlakabad ICD,Shanghai Port,22,2,4342,Dry Container,0.9,4,1,13,13
2024-08-02 13:21:37,127,1380,2,768,2024-07-16 02:21:37,2024-07-18 02:21:37,2024-07-28 02:21:37,2024-08-02 02:21:37,2024-07-16 11:21:37,2024-07-16 02:21:37,2024-07-19 17:21:37,531751,Sea,Tanker,Manual,System,On Schedule,Yang Ming,Evergreen Ever Given,GlobalFreight,JOB200767,Mumbai,LAX,VOY673S,TKD,CIC,Tughlakabad ICD,Inland Chennai ICD,12,0,5540,Dry Container,0.88,2,1,5,5
2025-06-28 20:36:39,184,1073,8,769,2025-06-15 00:36:39,2025-06-18 00:36:39,2025-06-23 00:36:39,2025-06-28 00:36:39,2025-06-14 12:36:39,2025-06-15 12:36:39,2025-06-18 09:36:39,550510,Sea,Container Ship,Manual,System,Port Congestion,Evergreen,Hapag-Lloyd Jakarta Express,Oceanic Pvt Ltd,JOB200768,Hamburg,SIN,VOY207S,SIN,TSN,Singapore Port,Tianjin,8,0,6795,Reefer,0.88,4,1,5,5
2025-06-10 15:35:22,108,1377,3,770,2025-05-25 04:35:22,2025-05-24 04:35:22,2025-06-02 04:35:22,2025-06-10 04:35:22,2025-05-26 10:35:22,2025-05-25 05:35:22,2025-05-25 20:35:22,594421,Sea,Bulk Carrier,System,System,Port Congestion,MSC,Maersk Mc-Kinney Moller,GlobalFreight,JOB200769,Rotterdam,RTM,VOY421E,KHJ,TSN,Khurja ICD,Tianjin,8,0,5480,Hazardous,0.9,2,0,8,8
2025-04-26 12:39:20,117,1018,9,771,2025-03-18 09:39:20,2025-03-18 09:39:20,2025-04-15 09:39:20,2025-04-26 09:39:20,2025-03-17 21:39:20,2025-03-18 02:39:20,2025-03-19 15:39:20,556963,Sea,Container Ship,System,System,Port Congestion,Yang Ming,Maersk Mc-Kinney Moller,GlobalFreight,JOB200770,Singapore,BOM,VOY690W,LCH,LAX,Laem Chabang,Los Angeles,28,0,8872,Reefer,0.84,0,0,11,11
2024-10-05 12:51:40,104,1579,17,772,2024-08-26 19:51:40,2024-08-29 19:51:40,2024-09-15 19:51:40,2024-10-03 19:51:40,2024-08-27 08:51:40,2024-08-26 22:51:40,2024-08-31 00:51:40,528261,Sea,Container Ship,System,Manual,Berthing Delay,Maersk,COSCO Shipping Taurus,Oceanic Pvt Ltd,JOB200771,Dubai,BOM,VOY685S,KHJ,TKD,Khurja ICD,Tughlakabad ICD,20,2,1621,Reefer,0.94,1,1,18,18
2025-06-30 02:48:02,187,1585,10,773,2025-05-21 10:48:02,2025-05-21 10:48:02,2025-06-13 10:48:02,2025-06-28 10:48:02,2025-05-22 14:48:02,2025-05-21 04:48:02,2025-05-21 23:48:02,515111,Sea,Tanker,System,Manual,Customs Hold,MSC,MSC Zoe,Oceanic Pvt Ltd,JOB200772,Dubai,BOM,VOY571E,TKD,LCH,Tughlakabad ICD,Laem Chabang,23,1,5609,Bulk,0.9,1,0,15,15
2024-04-24 08:22:31,136,1491,1,774,2024-04-06 20:22:31,2024-04-07 20:22:31,2024-04-13 20:22:31,2024-04-22 20:22:31,2024-04-07 13:22:31,2024-04-07 06:22:31,2024-04-09 12:22:31,506545,Sea,Container Ship,System,Manual,Port Congestion,Maersk,CMA CGM Benjamin Franklin,Oceanic Pvt Ltd,JOB200773,Singapore,RTM,VOY223N,DXB,CIC,Jebel Ali,Inland Chennai ICD,7,0,2659,Bulk,0.87,4,1,9,9
2025-02-11 09:47:12,142,1033,1,775,2025-01-20 13:47:12,2025-01-22 13:47:12,2025-01-29 13:47:12,2025-02-09 13:47:12,2025-01-20 17:47:12,2025-01-20 14:47:12,2025-01-22 15:47:12,532016,Sea,Bulk Carrier,Manual,System,Berthing Delay,CMA CGM,MSC Isabella,LogiCorp,JOB200774,Mumbai,LAX,VOY558W,PTL,HAM,ICD Patli,Hamburg,9,1,892,Hazardous,0.88,2,1,11,11
2025-06-01 08:37:23,147,1607,15,776,2025-04-23 19:37:23,2025-04-24 19:37:23,2025-05-18 19:37:23,2025-05-31 19:37:23,2025-04-25 03:37:23,2025-04-24 06:37:23,2025-04-24 22:37:23,501042,Sea,Container Ship,Manual,Manual,On Schedule,Maersk,Yang Ming Glory,LogiCorp,JOB200775,Los Angeles,DXB,VOY551N,SHA,PTL,Shanghai Port,ICD Patli,25,2,4897,Hazardous,0.91,3,0,13,13
2025-01-07 05:46:30,184,1445,8,777,2024-11-27 07:46:30,2024-11-29 07:46:30,2024-12-23 07:46:30,2025-01-06 07:46:30,2024-11-27 21:46:30,2024-11-27 04:46:30,2024-11-30 01:46:30,543307,Sea,Bulk Carrier,Manual,System,Customs Hold,MSC,Maersk Mc-Kinney Moller,GlobalFreight,JOB200776,Rotterdam,BOM,VOY973E,LCH,HAM,Laem Chabang,Hamburg,26,2,5576,Bulk,0.9,4,0,14,14
2024-11-25 17:03:47,133,1017,17,778,2024-11-03 05:03:47,2024-11-03 05:03:47,2024-11-17 05:03:47,2024-11-24 05:03:47,2024-11-03 19:03:47,2024-11-03 17:03:47,2024-11-03 22:03:47,588607,Sea,Tanker,System,System,Weather Delay,COSCO,MSC Isabella,LogiCorp,JOB200777,Los Angeles,RTM,VOY703S,KHJ,LCH,Khurja ICD,Laem Chabang,14,0,3374,Hazardous,0.86,1,1,7,7
2025-08-12 07:52:32,122,1117,16,779,2025-07-15 23:52:32,2025-07-17 23:52:32,2025-08-07 23:52:32,2025-08-11 23:52:32,2025-07-17 07:52:32,2025-07-16 11:52:32,2025-07-18 02:52:32,505682,Sea,Bulk Carrier,Manual,Manual,Port Congestion,Yang Ming,MSC Isabella,Oceanic Pvt Ltd,JOB200778,Dubai,RTM,VOY785E,SHA,LAX,Shanghai Port,Los Angeles,23,1,4205,Hazardous,0.83,2,1,4,4
2025-01-24 05:13:52,108,1151,20,780,2025-01-02 02:13:52,2025-01-05 02:13:52,2025-01-20 02:13:52,2025-01-23 02:13:52,2025-01-02 14:13:52,2025-01-01 21:13:52,2025-01-05 21:13:52,574261,Sea,Container Ship,System,System,Customs Hold,Evergreen,CMA CGM Benjamin Franklin,LogiCorp,JOB200779,Dubai,BOM,VOY979S,SIN,LAX,Singapore Port,Los Angeles,18,0,8532,Reefer,0.88,3,1,3,3
2025-12-05 00:04:19,127,1967,3,781,2025-10-28 19:04:19,2025-10-30 19:04:19,2025-11-25 19:04:19,2025-12-04 19:04:19,2025-10-29 22:04:19,2025-10-28 15:04:19,2025-11-01 07:04:19,592512,Sea,Bulk Carrier,Manual,System,Customs Hold,MSC,Evergreen Ever Given,GlobalFreight,JOB200780,Rotterdam,SIN,VOY641W,LAX,DXB,Los Angeles,Jebel Ali,28,0,7850,Hazardous,0.91,1,0,9,9
2024-03-17 01:06:22,104,1878,8,782,2024-02-26 07:06:22,2024-02-26 07:06:22,2024-03-10 07:06:22,2024-03-15 07:06:22,2024-02-26 03:06:22,2024-02-26 01:06:22,2024-02-28 06:06:22,540635,Sea,Bulk Carrier,Manual,System,Customs Hold,MSC,Maersk Alabama,Oceanic Pvt Ltd,JOB200781,Dubai,HAM,VOY663E,SIN,PTL,Singapore Port,ICD Patli,13,0,7121,Dry Container,0.88,0,1,5,5
2024-07-28 01:37:12,172,1881,9,783,2024-06-29 04:37:12,2024-06-30 04:37:12,2024-07-18 04:37:12,2024-07-26 04:37:12,2024-06-29 01:37:12,2024-06-29 04:37:12,2024-07-02 01:37:12,598731,Sea,Tanker,System,System,On Schedule,COSCO,COSCO Haiphong,GlobalFreight,JOB200782,Hamburg,SIN,VOY693W,PUS,TKD,Busan,Tughlakabad ICD,19,0,6165,Hazardous,0.86,2,0,8,8
2025-01-09 05:26:36,135,1432,13,784,2024-12-27 19:26:36,2024-12-27 19:26:36,2025-01-04 19:26:36,2025-01-08 19:26:36,2024-12-28 22:26:36,2024-12-27 17:26:36,2024-12-29 06:26:36,523746,Sea,Bulk Carrier,Manual,System,Weather Delay,MSC,MSC Zoe,LogiCorp,JOB200783,Dubai,LAX,VOY409S,CIC,DXB,Inland Chennai ICD,Jebel Ali,8,0,6549,Reefer,0.91,4,0,4,4
2024-01-19 19:43:26,152,1479,15,785,2024-01-08 05:43:26,2024-01-07 05:43:26,2024-01-14 05:43:26,2024-01-19 05:43:26,2024-01-08 09:43:26,2024-01-07 19:43:26,2024-01-07 17:43:26,596215,Sea,Tanker,System,Manual,Berthing Delay,Maersk,CMA CGM Benjamin Franklin,Oceanic Pvt Ltd,JOB200784,Mumbai,SIN,VOY438W,LCH,SHA,Laem Chabang,Shanghai Port,6,0,10223,Hazardous,0.9,1,1,5,5
2025-05-11 00:07:09,174,1569,9,786,2025-04-18 13:07:09,2025-04-17 13:07:09,2025-05-03 13:07:09,2025-05-10 13:07:09,2025-04-20 00:07:09,2025-04-18 16:07:09,2025-04-18 03:07:09,522364,Sea,Container Ship,System,System,Customs Hold,COSCO,Evergreen Ever Given,GlobalFreight,JOB200785,Dubai,BOM,VOY355N,RTM,HAM,Rotterdam,Hamburg,15,0,6461,Reefer,0.86,4,1,7,7
2025-01-01 01:10:37,192,1423,9,787,2024-12-22 02:10:37,2024-12-21 02:10:37,2024-12-27 02:10:37,2024-12-31 02:10:37,2024-12-22 18:10:37,2024-12-22 11:10:37,2024-12-21 05:10:37,571626,Sea,Bulk Carrier,System,Manual,Berthing Delay,Maersk,MSC Isabella,Oceanic Pvt Ltd,JOB200786,Rotterdam,SIN,VOY928N,SHA,TSN,Shanghai Port,Tianjin,5,0,5016,Dry Container,0.96,4,0,4,4
2026-01-16 03:32:24,140,1613,2,788,2025-12-19 23:32:24,2025-12-22 23:32:24,2026-01-09 23:32:24,2026-01-15 23:32:24,2025-12-19 20:32:24,2025-12-20 05:32:24,2025-12-23 10:32:24,590189,Sea,Bulk Carrier,Manual,Manual,Port Congestion,MSC,ONE Apus,Oceanic Pvt Ltd,JOB200787,Hamburg,RTM,VOY468S,PUS,CIC,Busan,Inland Chennai ICD,21,0,3455,Reefer,0.92,1,1,6,6
2024-07-27 20:37:51,105,1241,12,789,2024-07-12 11:37:51,2024-07-11 11:37:51,2024-07-22 11:37:51,2024-07-26 11:37:51,2024-07-13 07:37:51,2024-07-12 21:37:51,2024-07-12 16:37:51,572456,Sea,Bulk Carrier,System,System,Berthing Delay,COSCO,Yang Ming Glory,LogiCorp,JOB200788,Singapore,RTM,VOY687N,KHJ,RTM,Khurja ICD,Rotterdam,10,0,8833,Dry Container,0.82,1,0,4,4
2024-10-24 06:28:56,163,1968,13,790,2024-09-30 19:28:56,2024-09-29 19:28:56,2024-10-12 19:28:56,2024-10-23 19:28:56,2024-09-30 16:28:56,2024-10-01 06:28:56,2024-09-30 06:28:56,533361,Sea,Container Ship,System,Manual,Weather Delay,Maersk,MSC Isabella,LogiCorp,JOB200789,Mumbai,RTM,VOY732E,TKD,DXB,Tughlakabad ICD,Jebel Ali,12,0,1919,Bulk,0.92,1,0,11,11
2024-04-29 14:13:40,125,1999,10,791,2024-03-28 18:13:40,2024-03-27 18:13:40,2024-04-12 18:13:40,2024-04-27 18:13:40,2024-03-28 18:13:40,2024-03-28 15:13:40,2024-03-29 04:13:40,539589,Sea,Bulk Carrier,System,Manual,Port Congestion,MSC,ONE Apus,GlobalFreight,JOB200790,Singapore,LAX,VOY795E,DDR,KHJ,Dadri ICD,Khurja ICD,15,2,6471,Bulk,0.89,0,1,15,15
2025-01-25 09:14:11,163,1263,20,792,2024-12-26 21:14:11,2024-12-27 21:14:11,2025-01-14 21:14:11,2025-01-24 21:14:11,2024-12-27 13:14:11,2024-12-27 07:14:11,2024-12-29 16:14:11,523810,Sea,Bulk Carrier,Manual,System,Weather Delay,Maersk,CMA CGM Benjamin Franklin,GlobalFreight,JOB200791,Hamburg,RTM,VOY110E,LCH,DDR,Laem Chabang,Dadri ICD,19,0,5829,Hazardous,0.92,1,1,10,10
2024-06-11 17:23:55,110,1145,20,793,2024-05-23 16:23:55,2024-05-22 16:23:55,2024-06-04 16:23:55,2024-06-10 16:23:55,2024-05-24 14:23:55,2024-05-23 08:23:55,2024-05-23 14:23:55,503640,Sea,Tanker,Manual,System,Weather Delay,CMA CGM,Yang Ming Glory,GlobalFreight,JOB200792,Rotterdam,BOM,VOY585E,KHJ,RTM,Khurja ICD,Rotterdam,12,0,1592,Dry Container,0.92,2,1,6,6
2024-07-23 08:38:34,182,1418,6,794,2024-06-18 14:38:34,2024-06-20 14:38:34,2024-07-13 14:38:34,2024-07-21 14:38:34,2024-06-18 11:38:34,2024-06-18 21:38:34,2024-06-22 12:38:34,594728,Sea,Bulk Carrier,System,System,Berthing Delay,Maersk,MSC Isabella,Oceanic Pvt Ltd,JOB200793,Mumbai,RTM,VOY425E,KHJ,DDR,Khurja ICD,Dadri ICD,25,0,5103,Bulk,0.92,4,0,8,8
2025-06-13 10:02:17,120,1065,3,795,2025-05-17 00:02:17,2025-05-20 00:02:17,2025-06-07 00:02:17,2025-06-12 00:02:17,2025-05-18 09:02:17,2025-05-16 17:02:17,2025-05-20 14:02:17,519901,Sea,Container Ship,System,System,Customs Hold,COSCO,Evergreen Ever Given,GlobalFreight,JOB200794,Rotterdam,LAX,VOY199S,LAX,TKD,Los Angeles,Tughlakabad ICD,21,1,5047,Dry Container,0.87,2,0,5,5
2025-11-17 04:56:45,107,1398,10,796,2025-11-06 12:56:45,2025-11-07 12:56:45,2025-11-13 12:56:45,2025-11-16 12:56:45,2025-11-07 10:56:45,2025-11-06 09:56:45,2025-11-08 23:56:45,598314,Sea,Container Ship,System,System,Berthing Delay,CMA CGM,ONE Apus,LogiCorp,JOB200795,Los Angeles,LAX,VOY648W,JNPT,HAM,Nhava Sheva (JNPT),Hamburg,7,1,1891,Hazardous,0.88,3,1,3,3
2024-08-04 20:46:43,137,1674,6,797,2024-07-08 22:46:43,2024-07-10 22:46:43,2024-07-24 22:46:43,2024-08-02 22:46:43,2024-07-08 23:46:43,2024-07-08 13:46:43,2024-07-11 06:46:43,580021,Sea,Container Ship,Manual,System,Weather Delay,Evergreen,Maersk Alabama,LogiCorp,JOB200796,Dubai,DXB,VOY435W,DDR,JNPT,Dadri ICD,Nhava Sheva (JNPT),16,1,1766,Dry Container,0.88,2,0,9,9
2024-03-01 11:39:43,152,1602,20,798,2024-02-05 07:39:43,2024-02-08 07:39:43,2024-02-21 07:39:43,2024-02-29 07:39:43,2024-02-06 19:39:43,2024-02-05 14:39:43,2024-02-08 16:39:43,580342,Sea,Bulk Carrier,System,System,Port Congestion,MSC,MSC Isabella,GlobalFreight,JOB200797,Dubai,BOM,VOY359S,KHJ,SHA,Khurja ICD,Shanghai Port,16,1,1992,Dry Container,0.9,0,0,8,8
2025-11-24 04:36:02,169,1405,7,799,2025-11-10 18:36:02,2025-11-10 18:36:02,2025-11-18 18:36:02,2025-11-22 18:36:02,2025-11-10 18:36:02,2025-11-10 09:36:02,2025-11-11 15:36:02,500504,Sea,Bulk Carrier,System,Manual,Weather Delay,CMA CGM,ONE Apus,Oceanic Pvt Ltd,JOB200798,Dubai,LAX,VOY121S,TKD,SIN,Tughlakabad ICD,Singapore Port,8,0,4998,Reefer,0.87,4,0,4,4
2026-01-17 21:34:58,120,1842,15,800,2025-12-27 11:34:58,2025-12-29 11:34:58,2026-01-08 11:34:58,2026-01-16 11:34:58,2025-12-28 02:34:58,2025-12-27 23:34:58,2025-12-31 07:34:58,557166,Sea,Container Ship,System,System,Port Congestion,MSC,COSCO Haiphong,LogiCorp,JOB200799,Los Angeles,LAX,VOY265W,CIC,KHJ,Inland Chennai ICD,Khurja ICD,12,0,4481,Hazardous,0.91,1,0,8,8
2025-10-27 07:26:59,139,1988,4,801,2025-09-24 16:26:59,2025-09-23 16:26:59,2025-10-18 16:26:59,2025-10-26 16:26:59,2025-09-25 15:26:59,2025-09-24 04:26:59,2025-09-24 19:26:59,509749,Sea,Container Ship,System,System,Weather Delay,CMA CGM,COSCO Haiphong,LogiCorp,JOB200800,Hamburg,LAX,VOY185E,DDR,SHA,Dadri ICD,Shanghai Port,24,0,6511,Reefer,0.85,0,0,8,8
2024-10-08 07:56:19,105,1432,12,802,2024-09-28 07:56:19,2024-09-30 07:56:19,2024-10-06 07:56:19,2024-10-07 07:56:19,2024-09-29 12:56:19,2024-09-28 13:56:19,2024-09-30 13:56:19,521895,Sea,Container Ship,System,Manual,Weather Delay,ONE,Yang Ming Glory,LogiCorp,JOB200801,Los Angeles,DXB,VOY854N,PUS,TSN,Busan,Tianjin,8,0,6785,Hazardous,0.86,4,1,1,1
2024-12-14 04:19:21,122,1752,1,803,2024-11-14 06:19:21,2024-11-15 06:19:21,2024-12-04 06:19:21,2024-12-13 06:19:21,2024-11-15 01:19:21,2024-11-14 16:19:21,2024-11-17 00:19:21,595929,Sea,Container Ship,Manual,Manual,Customs Hold,Maersk,Maersk Alabama,GlobalFreight,JOB200802,Singapore,LAX,VOY811N,DXB,LCH,Jebel Ali,Laem Chabang,20,0,4834,Hazardous,0.91,1,1,9,9
2025-05-08 00:02:40,185,1445,1,804,2025-03-22 10:02:40,2025-03-23 10:02:40,2025-04-25 10:02:40,2025-05-07 10:02:40,2025-03-22 15:02:40,2025-03-22 22:02:40,2025-03-25 00:02:40,558240,Sea,Tanker,Manual,System,Port Congestion,Evergreen,CMA CGM Benjamin Franklin,GlobalFreight,JOB200803,Mumbai,SIN,VOY431W,LAX,HAM,Los Angeles,Hamburg,34,0,5847,Bulk,0.85,3,0,12,12
2025-09-27 01:30:18,158,1314,16,805,2025-08-17 01:30:18,2025-08-20 01:30:18,2025-09-07 01:30:18,2025-09-27 01:30:18,2025-08-18 03:30:18,2025-08-16 21:30:18,2025-08-21 12:30:18,573288,Sea,Bulk Carrier,Manual,Manual,Customs Hold,COSCO,ONE Apus,LogiCorp,JOB200804,Los Angeles,DXB,VOY704E,SHA,KHJ,Shanghai Port,Khurja ICD,21,2,4546,Bulk,0.87,0,1,20,20
2025-02-10 10:06:43,133,1296,11,806,2024-12-24 21:06:43,2024-12-25 21:06:43,2025-01-28 21:06:43,2025-02-08 21:06:43,2024-12-24 10:06:43,2024-12-24 09:06:43,2024-12-27 07:06:43,579289,Sea,Container Ship,Manual,System,Customs Hold,MSC,Yang Ming Glory,LogiCorp,JOB200805,Mumbai,BOM,VOY631E,LAX,JNPT,Los Angeles,Nhava Sheva (JNPT),35,1,991,Reefer,0.87,3,0,11,11
2025-01-22 12:25:56,171,1898,18,807,2024-12-22 06:25:56,2024-12-25 06:25:56,2025-01-15 06:25:56,2025-01-22 06:25:56,2024-12-21 18:25:56,2024-12-22 12:25:56,2024-12-25 20:25:56,572816,Sea,Container Ship,System,Manual,Berthing Delay,Maersk,ONE Apus,Oceanic Pvt Ltd,JOB200806,Hamburg,LAX,VOY396N,SIN,CIC,Singapore Port,Inland Chennai ICD,24,1,7518,Reefer,0.88,4,1,7,7
2024-08-08 13:23:02,105,1695,12,808,2024-07-22 10:23:02,2024-07-21 10:23:02,2024-08-05 10:23:02,2024-08-08 10:23:02,2024-07-22 11:23:02,2024-07-22 21:23:02,2024-07-21 10:23:02,551167,Sea,Tanker,Manual,System,Port Congestion,Evergreen,COSCO Haiphong,GlobalFreight,JOB200807,Rotterdam,HAM,VOY208E,JNPT,CIC,Nhava Sheva (JNPT),Inland Chennai ICD,14,0,1050,Reefer,0.88,0,1,3,3
2024-11-29 05:42:26,192,1934,1,809,2024-10-27 21:42:26,2024-10-26 21:42:26,2024-11-20 21:42:26,2024-11-27 21:42:26,2024-10-28 15:42:26,2024-10-28 05:42:26,2024-10-28 21:42:26,515507,Sea,Tanker,Manual,System,Berthing Delay,MSC,Maersk Alabama,GlobalFreight,JOB200808,Mumbai,BOM,VOY367S,CIC,TSN,Inland Chennai ICD,Tianjin,24,0,6826,Dry Container,0.88,1,1,7,7
2024-11-08 07:18:59,135,1681,11,810,2024-10-16 05:18:59,2024-10-19 05:18:59,2024-11-01 05:18:59,2024-11-08 05:18:59,2024-10-16 23:18:59,2024-10-16 06:18:59,2024-10-20 06:18:59,573220,Sea,Bulk Carrier,Manual,System,Customs Hold,ONE,Maersk Mc-Kinney Moller,LogiCorp,JOB200809,Singapore,DXB,VOY148S,HAM,PTL,Hamburg,ICD Patli,16,0,5081,Reefer,0.82,0,1,7,7
2026-01-04 12:38:03,130,1220,10,811,2025-12-07 22:38:03,2025-12-06 22:38:03,2025-12-27 22:38:03,2026-01-02 22:38:03,2025-12-08 07:38:03,2025-12-08 00:38:03,2025-12-06 22:38:03,503853,Sea,Bulk Carrier,Manual,Manual,Berthing Delay,MSC,MSC Isabella,Oceanic Pvt Ltd,JOB200810,Rotterdam,LAX,VOY546W,RTM,DXB,Rotterdam,Jebel Ali,20,2,6715,Bulk,0.89,2,1,6,6
2025-05-04 03:15:00,142,1746,12,812,2025-04-08 22:15:00,2025-04-10 22:15:00,2025-04-22 22:15:00,2025-05-03 22:15:00,2025-04-09 04:15:00,2025-04-08 16:15:00,2025-04-11 06:15:00,513320,Sea,Container Ship,System,System,Weather Delay,MSC,ONE Apus,Oceanic Pvt Ltd,JOB200811,Dubai,HAM,VOY434S,SHA,CIC,Shanghai Port,Inland Chennai ICD,14,0,9958,Reefer,0.87,0,0,11,11
2026-01-21 17:19:39,144,1569,11,813,2025-12-22 19:19:39,2025-12-25 19:19:39,2026-01-13 19:19:39,2026-01-19 19:19:39,2025-12-23 22:19:39,2025-12-23 05:19:39,2025-12-26 10:19:39,588487,Sea,Bulk Carrier,Manual,System,Weather Delay,Hapag-Lloyd,Yang Ming Glory,GlobalFreight,JOB200812,Hamburg,RTM,VOY342S,DDR,TSN,Dadri ICD,Tianjin,22,0,5260,Reefer,0.92,2,0,6,6
2025-08-04 18:36:16,167,1872,2,814,2025-07-07 15:36:16,2025-07-06 15:36:16,2025-07-29 15:36:16,2025-08-04 15:36:16,2025-07-07 06:36:16,2025-07-07 14:36:16,2025-07-07 12:36:16,540437,Sea,Tanker,System,Manual,Berthing Delay,ONE,Maersk Mc-Kinney Moller,Oceanic Pvt Ltd,JOB200813,Rotterdam,RTM,VOY515N,PUS,DXB,Busan,Jebel Ali,22,2,4273,Hazardous,0.87,1,1,6,6
2025-06-01 19:53:58,158,1204,9,815,2025-05-11 00:53:58,2025-05-14 00:53:58,2025-05-27 00:53:58,2025-06-01 00:53:58,2025-05-12 00:53:58,2025-05-10 21:53:58,2025-05-15 20:53:58,579040,Sea,Container Ship,System,Manual,Weather Delay,MSC,CMA CGM Benjamin Franklin,Oceanic Pvt Ltd,JOB200814,Los Angeles,LAX,VOY404W,CIC,PUS,Inland Chennai ICD,Busan,16,1,7304,Dry Container,0.9,1,0,5,5
2024-05-14 04:39:35,122,1831,18,816,2024-04-06 22:39:35,2024-04-09 22:39:35,2024-05-01 22:39:35,2024-05-12 22:39:35,2024-04-07 20:39:35,2024-04-06 12:39:35,2024-04-11 06:39:35,546219,Sea,Container Ship,Manual,Manual,Weather Delay,CMA CGM,ONE Apus,LogiCorp,JOB200815,Rotterdam,LAX,VOY185N,TKD,LAX,Tughlakabad ICD,Los Angeles,25,0,100,Hazardous,0.87,1,1,11,11
2025-07-14 17:44:23,112,1524,19,817,2025-06-15 11:44:23,2025-06-15 11:44:23,2025-07-05 11:44:23,2025-07-13 11:44:23,2025-06-15 02:44:23,2025-06-15 02:44:23,2025-06-16 19:44:23,546693,Sea,Bulk Carrier,Manual,System,Customs Hold,Maersk,CMA CGM Benjamin Franklin,Oceanic Pvt Ltd,JOB200816,Singapore,SIN,VOY225W,TKD,HAM,Tughlakabad ICD,Hamburg,20,0,5909,Dry Container,0.89,3,1,8,8
2025-08-15 02:36:03,132,1909,13,818,2025-07-30 13:36:03,2025-07-30 13:36:03,2025-08-08 13:36:03,2025-08-13 13:36:03,2025-07-31 13:36:03,2025-07-30 21:36:03,2025-08-01 03:36:03,556362,Sea,Bulk Carrier,Manual,System,Port Congestion,MSC,CMA CGM Benjamin Franklin,GlobalFreight,JOB200817,Los Angeles,LAX,VOY706W,LCH,PTL,Laem Chabang,ICD Patli,9,0,6109,Dry Container,0.89,0,0,5,5
2024-03-10 20:57:52,110,1553,20,819,2024-02-07 10:57:52,2024-02-08 10:57:52,2024-02-25 10:57:52,2024-03-10 10:57:52,2024-02-08 19:57:52,2024-02-07 11:57:52,2024-02-08 16:57:52,586975,Sea,Tanker,Manual,Manual,Weather Delay,CMA CGM,Maersk Alabama,GlobalFreight,JOB200818,Rotterdam,SIN,VOY448W,LAX,LCH,Los Angeles,Laem Chabang,18,1,5497,Bulk,0.83,4,1,14,14
2025-05-22 15:42:57,144,1772,17,820,2025-04-25 23:42:57,2025-04-26 23:42:57,2025-05-16 23:42:57,2025-05-20 23:42:57,2025-04-26 23:42:57,2025-04-25 15:42:57,2025-04-28 20:42:57,567936,Sea,Tanker,System,System,Weather Delay,Hapag-Lloyd,CMA CGM Marco Polo,LogiCorp,JOB200819,Mumbai,SIN,VOY729W,LCH,DXB,Laem Chabang,Jebel Ali,21,1,7394,Hazardous,0.88,4,0,4,4
2025-10-26 06:56:21,142,1830,4,821,2025-09-28 21:56:21,2025-10-01 21:56:21,2025-10-19 21:56:21,2025-10-24 21:56:21,2025-09-29 01:56:21,2025-09-28 17:56:21,2025-10-02 16:56:21,527015,Sea,Bulk Carrier,Manual,System,Port Congestion,Maersk,Maersk Alabama,Oceanic Pvt Ltd,JOB200820,Los Angeles,BOM,VOY653S,DDR,LCH,Dadri ICD,Laem Chabang,21,0,7981,Dry Container,0.93,1,0,5,5
2025-06-07 02:49:23,143,1590,1,822,2025-05-10 16:49:23,2025-05-12 16:49:23,2025-06-03 16:49:23,2025-06-05 16:49:23,2025-05-10 21:49:23,2025-05-10 04:49:23,2025-05-12 21:49:23,596716,Sea,Tanker,System,System,Berthing Delay,Maersk,Maersk Alabama,Oceanic Pvt Ltd,JOB200821,Los Angeles,BOM,VOY614E,KHJ,JNPT,Khurja ICD,Nhava Sheva (JNPT),24,0,7631,Bulk,0.92,2,0,2,2
